2.89,1,7.196163E-02,130.4531,5424.562,4195.387
2.9,1,7.233921E-02,130.9226,5430.175,4196.106
2.91,1,.0727212,131.3923,5435.535,4196.654
2.92,1,7.310694E-02,131.8621,5440.692,4197.07
2.93,1,7.354935E-02,132.3321,5441.732,4194.334
2.94,1,7.394303E-02,132.8024,5446.482,4194.485
2.95,1,.0743406,133.2728,5451.03,4194.503
2.96,1,7.474224E-02,133.7434,5455.366,4194.382
2.97,1,7.519714E-02,134.2142,5455.916,4191.376
2.98,1,7.560584E-02,134.6853,5459.929,4191.056
2.99,1,7.601837E-02,135.1565,5463.754,4190.616
3,1,7.643455E-02,135.6279,5467.408,4190.067
3.01,1,7.690024E-02,136.0995,5467.625,4186.911
3.02,1,7.732285E-02,136.5714,5471.021,4186.213
3.03,1,7.774878E-02,137.0434,5474.273,4185.43
3.04,1,7.817779E-02,137.5157,5477.403,4184.575
3.05,1,7.865272E-02,137.9881,5477.423,4181.37
3.06,1,.0790868,138.4607,5480.402,4180.449
3.07,1,7.952375E-02,138.9336,5483.279,4179.472
3.08,1,7.996313E-02,139.4066,5486.083,4178.462
3.09,1,8.044372E-02,139.8799,5486.167,4175.405
3.1,1,8.088618E-02,140.3534,5488.966,4174.438
3.11,1,8.133135E-02,140.8271,5491.676,4173.425
3.12,1,8.177903E-02,141.301,5494.312,4172.377
3.13,1,8.226355E-02,141.775,5494.577,4169.553
3.14,1,8.271458E-02,142.2494,5497.191,4168.534
3.15,1,8.316801E-02,142.7239,5499.741,4167.488
3.16,1,8.362328E-02,143.1987,5502.264,4166.442
3.17,1,8.411274E-02,143.6736,5502.642,4163.795
3.18,1,8.457208E-02,144.1488,5505.1,4162.743
3.19,1,8.503345E-02,144.6242,5507.521,4161.684
3.2,1,.0854968,145.0999,5509.908,4160.62
3.21,1,8.599118E-02,145.5756,5510.396,4158.143
3.22,1,8.645912E-02,146.0517,5512.688,4157.048
3.23,1,8.692829E-02,146.528,5514.996,4155.986
3.24,1,8.739987E-02,147.0045,5517.246,4154.899
3.25,1,8.789954E-02,147.4812,5517.821,4152.574
3.26,1,8.837539E-02,147.9581,5520,4151.474
3.27,1,8.885319E-02,148.4353,5522.151,4150.373
3.28,1,8.933276E-02,148.9127,5524.287,4149.279
3.29,1,8.983792E-02,149.3902,5524.938,4147.09
3.3,1,9.032142E-02,149.8681,5527.026,4146
